idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
6,Datasets.Amazon,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,390,65.0,0.5833333333333334
6,Datasets.Amazon,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,390,51.0,0.5653846153846154
6,Datasets.Amazon,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,390,53.0,0.5679487179487179
6,Datasets.Amazon,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,390,8.0,0.5102564102564102
6,Datasets.Amazon,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,390,21.0,0.5269230769230769
6,Datasets.Amazon,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,390,21.0,0.5269230769230769
7,Datasets.Amazon,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,390,15.0,0.5192307692307693
7,Datasets.Amazon,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,390,49.0,0.5628205128205128
7,Datasets.Amazon,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,390,57.0,0.573076923076923
7,Datasets.Amazon,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,390,85.0,0.608974358974359
7,Datasets.Amazon,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,390,66.0,0.5846153846153846
7,Datasets.Amazon,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,390,69.0,0.5884615384615385
7,Datasets.Amazon,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,390,9.0,0.5115384615384615
7,Datasets.Amazon,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,390,34.0,0.5435897435897435
7,Datasets.Amazon,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,390,39.0,0.55
7,Datasets.Amazon,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,390,11.0,0.514102564102564
7,Datasets.Amazon,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,390,34.0,0.5435897435897435
7,Datasets.Amazon,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,390,44.0,0.5564102564102564
7,Datasets.Amazon,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
7,Datasets.Amazon,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
7,Datasets.Amazon,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
7,Datasets.Amazon,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,390,9.0,0.5115384615384615
7,Datasets.Amazon,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,390,34.0,0.5435897435897435
