idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
6,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,1671,166.0,0.5496708557749851
6,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,1671,193.0,0.5577498503889886
6,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
6,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,1671,168.0,0.5502692998204668
6,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
6,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,1671,297.0,0.5888689407540395
6,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,1671,209.0,0.5625374027528426
6,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,1671,259.0,0.5774985038898863
6,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,1671,285.0,0.585278276481149
6,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,1671,128.0,0.5383004189108318
6,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,1671,135.0,0.5403949730700179
7,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,1671,299.0,0.5894673847995212
7,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,1671,183.0,0.5547576301615799
7,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,1671,202.0,0.5604428485936565
7,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,1671,106.0,0.5317175344105326
7,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,1671,296.0,0.5885697187312986
7,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,1671,295.0,0.5882704967085577
7,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,1671,251.0,0.5751047277079593
7,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,1671,212.0,0.5634350688210652
7,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,1671,214.0,0.564033512866547
7,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,1671,292.0,0.5873728306403352
7,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,1671,200.0,0.5598444045481747
